Frequency (Hz)	Level (dB)
3344.482422	-61.396271
3344.726563	-63.005978
3344.970703	-62.995514
3345.214844	-59.811768
3345.458984	-60.405121
3345.703125	-60.091415
3345.947266	-59.771896
3346.191406	-60.403511
3346.435547	-60.769093
3346.679688	-61.377224
3346.923828	-60.479362
3347.167969	-57.580868
3347.412109	-58.094597
3347.656250	-59.927216
3347.900391	-58.373989
3348.144531	-60.418209
3348.388672	-60.999001
3348.632813	-60.233536
3348.876953	-63.293247
3349.121094	-61.012524
3349.365234	-58.765629
3349.609375	-60.666935
3349.853516	-59.702274
3350.097656	-60.143559
3350.341797	-60.740307
3350.585938	-60.352570
3350.830078	-61.720474
3351.074219	-59.949062
3351.318359	-57.740726
3351.562500	-59.642677
3351.806641	-59.625343
3352.050781	-59.286430
3352.294922	-60.291107
3352.539063	-59.934250
3352.783203	-61.438591
3353.027344	-63.458344
3353.271484	-59.967899
3353.515625	-59.861145
3353.759766	-60.292934
3354.003906	-59.323437
3354.248047	-60.541168
3354.492188	-60.327595
3354.736328	-60.175266
3354.980469	-62.112999
3355.224609	-58.172306
3355.468750	-57.487957
3355.712891	-60.480701
3355.957031	-59.636333
3356.201172	-59.893009
3356.445313	-60.553459
3356.689453	-60.451130
3356.933594	-63.266220
3357.177734	-61.761063
3357.421875	-58.592922
3357.666016	-60.804123
3357.910156	-60.153496
3358.154297	-60.002159
3358.398438	-60.724625
3358.642578	-61.050732
3358.886719	-62.233837
3359.130859	-60.739605
3359.375000	-57.896584
3359.619141	-59.564175
3359.863281	-60.561901
3360.107422	-59.986893
3360.351563	-61.136524
3360.595703	-60.804726
3360.839844	-61.564240
3361.083984	-63.421711
3361.328125	-59.877834
3361.572266	-59.117733
3361.816406	-60.886848
3362.060547	-59.297970
3362.304688	-60.347462
3362.548828	-60.673874
3362.792969	-60.091621
3363.037109	-62.788818
3363.281250	-59.432549
3363.525391	-57.856079
3363.769531	-60.759312
3364.013672	-60.351810
3364.257813	-60.509800
3364.501953	-61.158184
3364.746094	-61.007103
3364.990234	-63.870445
3365.234375	-63.370075
3365.478516	-59.267036
3365.722656	-60.422440
3365.966797	-60.605579
3366.210938	-60.269939
3366.455078	-61.036201
3366.699219	-61.269386
3366.943359	-61.667240
3367.187500	-61.308167
3367.431641	-57.821571
3367.675781	-58.736378
3367.919922	-61.259830
3368.164063	-60.672668
3368.408203	-62.293674
3368.652344	-61.874702
3368.896484	-62.102478
3369.140625	-64.111412
3369.384766	-61.378681
3369.628906	-59.111927
3369.873047	-60.780792
3370.117188	-60.006657
3370.361328	-61.086918
3370.605469	-61.894119
3370.849609	-61.323395
3371.093750	-62.647816
3371.337891	-60.076355
3371.582031	-57.998028
3371.826172	-60.873402
3372.070313	-61.031288
3372.314453	-60.927681
3372.558594	-62.394573
3372.802734	-62.021996
3373.046875	-63.559723
3373.291016	-63.295212
3373.535156	-60.229355
3373.779297	-60.061180
3374.023438	-60.754368
3374.267578	-60.369431
3374.511719	-61.729191
3374.755859	-61.646957
3375.000000	-61.343357
3375.244141	-61.837193
3375.488281	-58.849590
3375.732422	-58.664391
3375.976563	-61.719910
3376.220703	-60.761646
3376.464844	-62.156570
3376.708984	-62.156948
3376.953125	-61.612255
3377.197266	-63.512756
3377.441406	-62.541836
3377.685547	-59.822227
3377.929688	-60.642178
3378.173828	-60.054657
3378.417969	-60.859776
3378.662109	-61.847961
3378.906250	-60.985973
3379.150391	-62.332935
3379.394531	-60.837746
3379.638672	-58.358307
3379.882813	-60.268845
3380.126953	-61.275726
3380.371094	-61.130711
3380.615234	-62.354599
3380.859375	-61.294495
3381.103516	-62.281517
3381.347656	-62.642883
3381.591797	-61.264347
3381.835938	-60.022068
3382.080078	-60.313595
3382.324219	-59.532310
3382.568359	-61.522385
3382.812500	-62.136299
3383.056641	-61.002735
3383.300781	-61.964672
3383.544922	-59.626354
3383.789063	-58.418720
3384.033203	-61.505375
3384.277344	-61.478008
3384.521484	-61.748489
3384.765625	-61.382435
3385.009766	-60.367527
3385.253906	-62.979855
3385.498047	-63.146935
3385.742188	-60.637924
3385.986328	-60.405857
3386.230469	-59.946308
3386.474609	-59.860142
3386.718750	-61.463135
3386.962891	-60.037651
3387.207031	-60.752651
3387.451172	-61.809689
3387.695313	-59.776100
3387.939453	-60.007999
3388.183594	-61.282696
3388.427734	-61.056404
3388.671875	-62.298203
3388.916016	-60.694775
3389.160156	-60.504173
3389.404297	-62.331009
3389.648438	-61.945011
3389.892578	-60.190533
3390.136719	-60.245216
3390.380859	-59.617294
3390.625000	-60.896549
3390.869141	-62.451847
3391.113281	-60.934818
3391.357422	-62.037090
3391.601563	-61.243557
3391.845703	-59.315960
3392.089844	-61.094978
3392.333984	-60.993786
3392.578125	-61.176838
3392.822266	-62.059093
3393.066406	-59.846939
3393.310547	-61.025547
3393.554688	-62.823383
3393.798828	-61.650703
3394.042969	-61.046326
3394.287109	-59.991985
3394.531250	-59.441010
3394.775391	-61.837070
3395.019531	-61.540016
3395.263672	-60.941700
3395.507813	-62.108532
3395.751953	-60.990353
3395.996094	-60.586693
3396.240234	-61.305813
3396.484375	-61.155247
3396.728516	-62.636135
3396.972656	-61.936607
3397.216797	-60.449966
3397.460938	-62.313931
3397.705078	-62.082813
3397.949219	-60.685921
3398.193359	-60.535938
3398.437500	-59.977772
3398.681641	-60.628971
3398.925781	-63.378452
3399.169922	-61.234657
3399.414063	-62.582066
3399.658203	-62.849709
3399.902344	-61.083035
3400.146484	-61.525158
3400.390625	-61.383865
3400.634766	-61.029842
3400.878906	-62.176937
3401.123047	-60.266972
3401.367188	-60.242237
3401.611328	-62.277988
3401.855469	-61.380859
3402.099609	-61.259781
3402.343750	-61.246193
3402.587891	-60.479168
3402.832031	-62.195328
3403.076172	-62.600868
3403.320313	-60.746662
3403.564453	-62.323685
3403.808594	-62.350365
3404.052734	-61.407887
3404.296875	-61.590633
3404.541016	-61.368656
3404.785156	-61.966404
3405.029297	-62.560402
3405.273438	-60.463005
3405.517578	-61.805309
3405.761719	-62.296715
3406.005859	-61.220745
3406.250000	-61.552967
3406.494141	-61.102089
3406.738281	-60.793697
3406.982422	-62.588333
3407.226563	-61.423801
3407.470703	-62.075512
3407.714844	-63.070869
3407.958984	-61.867859
3408.203125	-62.041016
3408.447266	-61.767719
3408.691406	-61.505898
3408.935547	-62.299725
3409.179688	-61.673233
3409.423828	-60.769180
3409.667969	-62.451275
3409.912109	-60.798164
3410.156250	-60.352249
3410.400391	-60.997219
3410.644531	-60.391598
3410.888672	-61.243851
3411.132813	-62.830494
3411.376953	-61.305676
3411.621094	-62.628429
3411.865234	-62.351887
3412.109375	-61.529633
3412.353516	-62.133766
3412.597656	-61.723034
3412.841797	-62.090862
3413.085938	-62.217911
3413.330078	-61.198212
3413.574219	-61.821434
3413.818359	-62.192654
3414.062500	-60.331665
3414.306641	-61.222504
3414.550781	-61.301693
3414.794922	-60.401672
3415.039063	-61.596649
3415.283203	-61.718826
3415.527344	-62.080112
3415.771484	-63.037201
3416.015625	-61.632912
3416.259766	-61.602276
3416.503906	-62.056442
3416.748047	-61.481964
3416.992188	-62.193027
3417.236328	-61.607449
3417.480469	-60.981628
3417.724609	-62.101257
3417.968750	-60.735569
3418.212891	-59.780739
3418.457031	-61.625481
3418.701172	-61.678516
3418.945313	-61.544510
3419.189453	-61.977100
3419.433594	-61.792549
3419.677734	-62.658039
3419.921875	-62.102108
3420.166016	-61.355717
3420.410156	-62.091801
3420.654297	-61.909836
3420.898438	-61.740463
3421.142578	-62.849777
3421.386719	-61.280445
3421.630859	-61.793751
3421.875000	-62.056446
3422.119141	-60.027580
3422.363281	-60.796963
3422.607422	-62.034389
3422.851563	-61.002331
3423.095703	-61.260735
3423.339844	-60.374023
3423.583984	-60.349697
3423.828125	-62.212231
3424.072266	-61.325928
3424.316406	-61.011547
3424.560547	-61.964848
3424.804688	-60.843807
3425.048828	-62.014446
3425.292969	-62.084160
3425.537109	-60.348621
3425.781250	-61.964333
3426.025391	-60.926170
3426.269531	-59.959999
3426.513672	-61.964973
3426.757813	-62.462269
3427.001953	-61.615627
3427.246094	-61.811661
3427.490234	-60.268826
3427.734375	-61.813000
3427.978516	-62.143719
3428.222656	-61.583160
3428.466797	-62.314003
3428.710938	-62.500164
3428.955078	-61.548492
3429.199219	-63.096615
3429.443359	-60.888100
3429.687500	-60.562157
3429.931641	-62.122635
3430.175781	-60.776638
3430.419922	-61.090794
3430.664063	-63.057621
3430.908203	-61.612747
3431.152344	-61.719879
3431.396484	-61.465996
3431.640625	-60.397652
3431.884766	-62.474861
3432.128906	-61.535431
3432.373047	-61.700146
3432.617188	-62.851860
3432.861328	-61.658161
3433.105469	-62.264034
3433.349609	-62.713360
3433.593750	-60.354721
3433.837891	-61.312794
3434.082031	-61.750946
3434.326172	-61.058880
3434.570313	-62.434361
3434.814453	-62.241272
3435.058594	-60.731522
3435.302734	-61.102203
3435.546875	-60.529461
3435.791016	-60.727291
3436.035156	-62.522373
3436.279297	-61.393036
3436.523438	-62.138828
3436.767578	-62.966991
3437.011719	-61.703209
3437.255859	-63.555084
3437.500000	-61.731796
3437.744141	-59.971584
3437.988281	-61.418198
3438.232422	-61.587292
3438.476563	-62.139652
3438.720703	-63.484406
3438.964844	-62.022099
3439.208984	-61.448380
3439.453125	-61.238556
3439.697266	-59.328312
3439.941406	-61.195438
3440.185547	-60.719101
3440.429688	-61.167877
3440.673828	-62.763184
3440.917969	-62.302715
3441.162109	-61.883415
3441.406250	-63.112732
3441.650391	-60.315834
3441.894531	-60.590759
3442.138672	-62.002045
3442.382813	-61.730015
3442.626953	-62.762203
3442.871094	-63.040073
3443.115234	-61.679829
3443.359375	-61.608784
3443.603516	-60.658329
3443.847656	-60.094276
3444.091797	-62.053051
3444.335938	-60.884487
3444.580078	-62.347626
3444.824219	-63.499134
3445.068359	-61.730179
3445.312500	-61.967754
3445.556641	-61.580292
3445.800781	-60.308300
3446.044922	-61.358845
3446.289063	-61.548656
3446.533203	-60.789993
3446.777344	-63.425610
3447.021484	-63.520218
3447.265625	-62.106972
3447.509766	-61.278572
3447.753906	-60.543781
3447.998047	-61.545933
3448.242188	-60.983101
3448.486328	-60.283234
3448.730469	-62.357956
3448.974609	-63.166763
3449.218750	-62.347591
3449.462891	-62.294926
3449.707031	-60.981438
3449.951172	-60.845997
3450.195313	-62.254604
3450.439453	-61.351219
3450.683594	-61.462894
3450.927734	-64.018349
3451.171875	-62.964478
3451.416016	-61.895992
3451.660156	-61.056240
3451.904297	-60.500938
3452.148438	-62.038952
3452.392578	-60.791702
3452.636719	-61.053219
3452.880859	-62.790562
3453.125000	-62.775784
3453.369141	-62.041275
3453.613281	-61.029015
3453.857422	-60.514141
3454.101563	-61.151188
3454.345703	-61.298630
3454.589844	-59.123386
3454.833984	-61.743187
3455.078125	-64.454704
3455.322266	-62.710579
3455.566406	-60.895786
3455.810547	-61.103054
3456.054688	-61.654564
3456.298828	-61.786816
3456.542969	-59.835644
3456.787109	-61.453781
3457.031250	-63.699593
3457.275391	-62.824997
3457.519531	-61.487549
3457.763672	-60.489697
3458.007813	-60.637066
3458.251953	-62.116837
3458.496094	-60.963013
3458.740234	-59.583282
3458.984375	-63.677322
3459.228516	-63.822430
3459.472656	-61.458588
3459.716797	-60.562542
3459.960938	-61.764992
3460.205078	-62.356369
3460.449219	-61.141472
3460.693359	-60.218773
3460.937500	-62.379028
3461.181641	-63.505535
3461.425781	-62.923409
3461.669922	-60.774563
3461.914063	-61.193657
3462.158203	-62.133461
3462.402344	-62.660408
3462.646484	-59.335537
3462.890625	-60.656300
3463.134766	-64.390068
3463.378906	-63.560791
3463.623047	-61.081814
3463.867188	-61.217724
3464.111328	-62.514027
3464.355469	-62.945641
3464.599609	-60.229874
3464.843750	-60.589382
3465.087891	-64.117920
3465.332031	-64.150269
3465.576172	-62.114716
3465.820313	-60.115589
3466.064453	-60.784550
3466.308594	-61.770336
3466.552734	-61.437492
3466.796875	-58.289715
3467.041016	-62.884613
3467.285156	-64.599274
3467.529297	-62.338974
3467.773438	-60.540531
3468.017578	-61.770130
3468.261719	-62.372982
3468.505859	-61.847641
3468.750000	-59.542767
3468.994141	-61.582455
3469.238281	-64.572060
3469.482422	-64.665237
3469.726563	-61.752823
3469.970703	-61.704830
3470.214844	-62.079975
3470.458984	-63.820068
3470.703125	-61.087940
3470.947266	-60.821575
3471.191406	-64.916016
3471.435547	-63.848064
3471.679688	-61.705120
3471.923828	-61.087379
3472.167969	-61.868980
3472.412109	-61.812103
3472.656250	-61.544769
3472.900391	-61.143353
3473.144531	-64.203079
3473.388672	-65.647675
3473.632813	-64.436523
3473.876953	-61.468937
3474.121094	-61.673149
3474.365234	-62.553780
3474.609375	-63.203743
3474.853516	-59.543137
3475.097656	-62.582733
3475.341797	-65.055733
3475.585938	-62.954140
3475.830078	-61.429893
3476.074219	-61.595665
3476.318359	-62.139496
3476.562500	-61.815723
3476.806641	-60.255634
3477.050781	-61.845554
3477.294922	-64.769310
3477.539063	-65.508354
3477.783203	-62.873810
3478.027344	-61.822029
3478.271484	-61.304070
3478.515625	-63.104908
3478.759766	-62.507141
3479.003906	-61.237888
3479.248047	-64.723640
3479.492188	-63.997223
3479.736328	-62.697727
3479.980469	-61.409595
3480.224609	-61.371029
3480.468750	-61.538105
3480.712891	-62.213608
3480.957031	-61.362667
3481.201172	-63.445751
3481.445313	-64.665169
3481.689453	-64.167137
3481.933594	-61.503799
3482.177734	-61.390739
3482.421875	-61.349442
3482.666016	-63.050255
3482.910156	-60.983192
3483.154297	-62.697533
3483.398438	-64.788750
3483.642578	-62.532192
3483.886719	-61.352219
3484.130859	-61.198261
3484.375000	-61.011978
3484.619141	-61.111984
3484.863281	-60.498791
3485.107422	-61.758671
3485.351563	-64.944023
3485.595703	-64.339516
3485.839844	-62.905972
3486.083984	-61.852829
3486.328125	-60.869595
3486.572266	-61.714787
3486.816406	-63.051956
3487.060547	-61.322159
3487.304688	-63.604015
3487.548828	-62.744675
3487.792969	-61.753582
3488.037109	-61.209557
3488.281250	-60.920933
3488.525391	-60.756359
3488.769531	-61.176041
3489.013672	-60.407856
3489.257813	-62.880783
3489.501953	-64.527039
3489.746094	-62.554070
3489.990234	-61.778847
3490.234375	-61.300110
3490.478516	-60.740154
3490.722656	-62.234261
3490.966797	-61.803627
3491.210938	-62.182137
3491.455078	-63.958279
3491.699219	-62.015259
3491.943359	-61.197548
3492.187500	-60.582478
3492.431641	-60.617416
3492.675781	-61.018482
3492.919922	-60.735107
3493.164063	-60.620216
3493.408203	-63.680340
3493.652344	-62.633293
3493.896484	-62.118546
3494.140625	-62.122601
3494.384766	-61.076458
3494.628906	-61.097530
3494.873047	-63.101753
3495.117188	-61.810745
3495.361328	-63.332481
3495.605469	-62.894878
3495.849609	-61.288689
3496.093750	-60.881138
3496.337891	-60.549717
3496.582031	-60.522278
3496.826172	-61.109741
3497.070313	-60.091663
3497.314453	-61.082027
3497.558594	-63.185043
3497.802734	-61.979916
3498.046875	-62.158161
3498.291016	-61.465561
3498.535156	-60.349728
3498.779297	-61.320965
3499.023438	-62.869713
3499.267578	-62.446472
3499.511719	-64.180290
3499.755859	-62.646156
3500.000000	-62.108658
3500.244141	-60.796165
3500.488281	-60.688736
3500.732422	-60.821323
3500.976563	-60.608997
3501.220703	-59.747665
3501.464844	-62.435478
3501.708984	-63.112469
3501.953125	-62.141438
3502.197266	-62.182938
3502.441406	-61.353531
3502.685547	-61.109879
3502.929688	-62.789223
3503.173828	-61.900536
3503.417969	-62.582218
3503.662109	-63.753174
3503.906250	-61.953236
3504.150391	-61.024590
3504.394531	-61.053165
3504.638672	-61.815460
3504.882813	-62.393715
3505.126953	-60.393017
3505.371094	-60.195332
3505.615234	-64.355339
3505.859375	-63.352554
3506.103516	-62.770767
3506.347656	-62.463432
3506.591797	-62.102287
3506.835938	-61.829891
3507.080078	-62.177898
3507.324219	-61.644920
3507.568359	-63.857262
3507.812500	-62.962891
3508.056641	-62.128494
3508.300781	-60.845264
3508.544922	-61.641426
3508.789063	-61.921574
3509.033203	-62.354149
3509.277344	-60.419094
3509.521484	-62.177135
3509.765625	-64.089088
3510.009766	-62.880878
3510.253906	-62.070675
3510.498047	-61.925335
3510.742188	-62.197311
3510.986328	-62.969597
3511.230469	-61.751060
3511.474609	-62.149483
3511.718750	-64.266205
3511.962891	-63.094379
3512.207031	-61.147152
3512.451172	-60.923317
3512.695313	-62.474815
3512.939453	-62.884144
3513.183594	-61.814877
3513.427734	-60.913586
3513.671875	-64.091194
3513.916016	-63.559048
3514.160156	-61.841049
3514.404297	-61.466873
3514.648438	-62.275463
3514.892578	-61.940559
3515.136719	-61.506630
3515.380859	-60.465820
3515.625000	-62.706089
3515.869141	-63.729259
3516.113281	-62.830692
3516.357422	-61.525291
3516.601563	-62.180851
3516.845703	-62.927452
3517.089844	-62.811684
3517.333984	-61.468861
3517.578125	-62.173580
