Frequency (Hz)	Level (dB)
2966.552734	-49.319496
2966.796875	-48.438580
2967.041016	-47.988060
2967.285156	-48.404419
2967.529297	-49.441715
2967.773438	-50.090557
2968.017578	-50.525558
2968.261719	-51.536633
2968.505859	-52.186569
2968.750000	-51.782753
2968.994141	-51.412693
2969.238281	-50.657261
2969.482422	-49.713596
2969.726563	-49.897781
2969.970703	-50.867241
2970.214844	-51.106346
2970.458984	-50.759480
2970.703125	-50.555359
2970.947266	-50.507393
2971.191406	-49.702827
2971.435547	-49.029198
2971.679688	-49.404682
2971.923828	-50.389732
2972.167969	-51.016705
2972.412109	-50.885216
2972.656250	-50.864723
2972.900391	-51.064190
2973.144531	-50.915493
2973.388672	-50.787964
2973.632813	-50.845615
2973.876953	-50.793591
2974.121094	-50.500668
2974.365234	-49.948566
2974.609375	-49.718758
2974.853516	-49.624683
2975.097656	-49.306923
2975.341797	-49.192986
2975.585938	-49.808006
2975.830078	-50.444553
2976.074219	-50.256935
2976.318359	-50.693127
2976.562500	-51.636051
2976.806641	-51.476204
2977.050781	-50.765450
2977.294922	-50.488132
2977.539063	-50.758579
2977.783203	-51.118496
2978.027344	-50.666340
2978.271484	-49.832638
2978.515625	-49.645786
2978.759766	-49.968407
2979.003906	-50.198872
2979.248047	-50.302265
2979.492188	-50.468040
2979.736328	-50.888470
2979.980469	-51.038479
2980.224609	-50.725018
2980.468750	-50.457375
2980.712891	-50.661121
2980.957031	-50.709770
2981.201172	-49.663536
2981.445313	-48.998405
2981.689453	-49.467522
2981.933594	-50.255421
2982.177734	-50.523136
2982.421875	-50.431877
2982.666016	-49.953300
2982.910156	-49.478409
2983.154297	-49.606037
2983.398438	-49.852970
2983.642578	-49.890541
2983.886719	-49.898174
2984.130859	-49.893219
2984.375000	-49.754868
2984.619141	-49.719620
2984.863281	-50.277008
2985.107422	-50.922581
2985.351563	-51.037373
2985.595703	-50.702232
2985.839844	-49.914639
2986.083984	-49.254501
2986.328125	-49.389645
2986.572266	-50.162338
2986.816406	-50.788036
2987.060547	-50.853275
2987.304688	-50.351768
2987.548828	-50.010536
2987.792969	-50.210133
2988.037109	-50.573280
2988.281250	-51.022896
2988.525391	-50.834396
2988.769531	-50.196743
2989.013672	-50.243259
2989.257813	-50.854149
2989.501953	-51.179340
2989.746094	-50.883377
2989.990234	-50.635117
2990.234375	-50.315193
2990.478516	-49.821297
2990.722656	-50.015175
2990.966797	-51.178291
2991.210938	-52.427685
2991.455078	-52.666698
2991.699219	-51.970795
2991.943359	-51.622974
2992.187500	-51.814545
2992.431641	-51.905666
2992.675781	-52.041637
2992.919922	-51.434299
2993.164063	-50.229473
2993.408203	-49.440521
2993.652344	-49.288815
2993.896484	-49.408257
2994.140625	-49.439423
2994.384766	-49.374153
2994.628906	-49.293266
2994.873047	-49.379982
2995.117188	-49.810093
2995.361328	-50.354530
2995.605469	-50.511829
2995.849609	-50.035503
2996.093750	-49.542164
2996.337891	-49.819000
2996.582031	-50.608440
2996.826172	-51.084015
2997.070313	-50.942654
2997.314453	-50.572201
2997.558594	-50.655037
2997.802734	-51.263607
2998.046875	-51.944439
2998.291016	-51.499634
2998.535156	-50.363270
2998.779297	-49.816498
2999.023438	-49.938416
2999.267578	-50.380577
2999.511719	-51.221909
2999.755859	-51.552849
3000.000000	-51.455013
3000.244141	-50.811897
3000.488281	-50.019112
3000.732422	-49.750336
3000.976563	-49.847813
3001.220703	-49.555187
3001.464844	-48.888859
3001.708984	-48.830891
3001.953125	-49.475632
3002.197266	-50.537632
3002.441406	-51.425591
3002.685547	-51.794785
3002.929688	-51.936413
3003.173828	-51.346622
3003.417969	-50.538822
3003.662109	-50.267471
3003.906250	-50.411282
3004.150391	-50.383499
3004.394531	-49.942070
3004.638672	-49.565853
3004.882813	-49.403419
3005.126953	-49.523762
3005.371094	-50.372597
3005.615234	-51.238651
3005.859375	-51.087654
3006.103516	-50.410801
3006.347656	-50.335655
3006.591797	-50.970516
3006.835938	-51.533001
3007.080078	-51.462357
3007.324219	-51.595108
3007.568359	-52.114742
3007.812500	-52.345634
3008.056641	-52.551750
3008.300781	-52.382317
3008.544922	-51.530430
3008.789063	-50.697197
3009.033203	-50.673683
3009.277344	-50.896801
3009.521484	-50.551498
3009.765625	-50.520222
3010.009766	-50.984261
3010.253906	-50.742321
3010.498047	-49.700516
3010.742188	-49.168869
3010.986328	-49.684071
3011.230469	-50.686245
3011.474609	-50.944439
3011.718750	-51.065952
3011.962891	-51.182034
3012.207031	-50.747025
3012.451172	-50.657265
3012.695313	-51.102970
3012.939453	-51.093796
3013.183594	-50.675610
3013.427734	-50.188599
3013.671875	-50.003014
3013.916016	-50.377274
3014.160156	-50.946011
3014.404297	-51.569954
3014.648438	-51.673058
3014.892578	-51.244061
3015.136719	-51.249195
3015.380859	-51.835285
3015.625000	-52.208565
3015.869141	-51.939606
3016.113281	-51.269714
3016.357422	-50.371658
3016.601563	-49.564842
3016.845703	-49.738201
3017.089844	-51.021255
3017.333984	-51.911434
3017.578125	-52.256130
3017.822266	-52.247353
3018.066406	-51.910679
3018.310547	-52.417004
3018.554688	-52.620323
3018.798828	-51.434704
3019.042969	-50.493019
3019.287109	-50.231304
3019.531250	-50.260490
3019.775391	-50.828609
3020.019531	-51.925312
3020.263672	-52.647953
3020.507813	-52.497101
3020.751953	-52.297932
3020.996094	-52.158997
3021.240234	-51.848515
3021.484375	-51.875343
3021.728516	-51.995693
3021.972656	-51.710526
3022.216797	-51.248817
3022.460938	-51.034321
3022.705078	-51.356590
3022.949219	-51.395351
3023.193359	-51.255394
3023.437500	-51.654877
3023.681641	-51.783333
3023.925781	-51.778599
3024.169922	-52.236343
3024.414063	-52.370983
3024.658203	-51.508617
3024.902344	-50.652557
3025.146484	-50.838757
3025.390625	-51.771263
3025.634766	-52.201050
3025.878906	-51.961002
3026.123047	-51.808422
3026.367188	-52.192322
3026.611328	-52.362576
3026.855469	-51.944817
3027.099609	-51.946140
3027.343750	-51.679230
3027.587891	-50.980476
3027.832031	-50.585159
3028.076172	-50.796684
3028.320313	-51.708107
3028.564453	-52.113380
3028.808594	-51.292828
3029.052734	-50.575565
3029.296875	-50.666969
3029.541016	-50.709347
3029.785156	-50.472115
3030.029297	-50.499283
3030.273438	-50.508671
3030.517578	-50.157139
3030.761719	-49.684799
3031.005859	-49.682293
3031.250000	-49.820385
3031.494141	-50.045803
3031.738281	-50.694931
3031.982422	-51.293961
3032.226563	-51.531174
3032.470703	-51.954304
3032.714844	-52.408119
3032.958984	-52.312496
3033.203125	-52.151024
3033.447266	-51.707382
3033.691406	-51.063778
3033.935547	-50.434006
3034.179688	-50.364513
3034.423828	-50.713791
3034.667969	-50.261627
3034.912109	-49.907440
3035.156250	-50.057480
3035.400391	-49.871025
3035.644531	-49.601719
3035.888672	-49.641396
3036.132813	-49.695671
3036.376953	-49.755314
3036.621094	-50.137829
3036.865234	-50.307446
3037.109375	-50.000458
3037.353516	-49.812244
3037.597656	-49.934193
3037.841797	-50.259373
3038.085938	-50.901699
3038.330078	-51.625648
3038.574219	-51.940022
3038.818359	-51.940418
3039.062500	-51.609627
3039.306641	-50.976028
3039.550781	-50.426605
3039.794922	-50.205082
3040.039063	-50.266289
3040.283203	-50.272636
3040.527344	-50.222542
3040.771484	-50.837994
3041.015625	-51.528076
3041.259766	-51.212681
3041.503906	-50.486115
3041.748047	-49.925407
3041.992188	-49.361683
3042.236328	-48.804398
3042.480469	-48.791096
3042.724609	-48.922665
3042.968750	-48.659382
3043.212891	-48.564056
3043.457031	-48.708492
3043.701172	-48.727959
3043.945313	-48.821003
3044.189453	-48.771935
3044.433594	-48.610596
3044.677734	-49.444332
3044.921875	-50.486874
3045.166016	-49.980862
3045.410156	-49.424503
3045.654297	-49.875134
3045.898438	-50.571251
3046.142578	-50.945637
3046.386719	-50.984547
3046.630859	-50.992687
3046.875000	-51.131737
3047.119141	-50.791088
3047.363281	-50.291069
3047.607422	-49.971092
3047.851563	-49.403595
3048.095703	-48.686859
3048.339844	-48.150570
3048.583984	-48.514977
3048.828125	-49.181580
3049.072266	-49.077335
3049.316406	-49.103443
3049.560547	-49.678402
3049.804688	-49.839329
3050.048828	-49.606979
3050.292969	-49.776237
3050.537109	-50.266766
3050.781250	-50.929092
3051.025391	-50.585819
3051.269531	-49.372284
3051.513672	-49.109783
3051.757813	-49.339382
3052.001953	-49.310097
3052.246094	-49.579967
3052.490234	-50.326038
3052.734375	-51.157974
3052.978516	-51.442673
3053.222656	-51.061935
3053.466797	-50.568489
3053.710938	-50.271477
3053.955078	-49.833466
3054.199219	-49.273483
3054.443359	-49.169437
3054.687500	-49.669937
3054.931641	-50.303913
3055.175781	-50.226814
3055.419922	-49.543686
3055.664063	-49.129738
3055.908203	-49.686203
3056.152344	-50.772240
3056.396484	-51.466278
3056.640625	-51.483723
3056.884766	-50.511887
3057.128906	-49.629772
3057.373047	-49.243187
3057.617188	-49.425522
3057.861328	-50.143253
3058.105469	-50.695229
3058.349609	-50.455498
3058.593750	-49.712368
3058.837891	-49.470547
3059.082031	-50.029526
3059.326172	-50.554302
3059.570313	-50.311562
3059.814453	-49.846802
3060.058594	-49.698967
3060.302734	-49.744797
3060.546875	-49.936378
3060.791016	-50.206726
3061.035156	-50.611389
3061.279297	-50.618420
3061.523438	-49.810371
3061.767578	-49.170769
3062.011719	-49.233494
3062.255859	-49.828846
3062.500000	-50.205875
3062.744141	-50.229668
3062.988281	-49.810093
3063.232422	-48.979111
3063.476563	-48.596249
3063.720703	-49.041328
3063.964844	-49.798344
3064.208984	-50.453934
3064.453125	-50.436977
3064.697266	-49.868637
3064.941406	-49.734234
3065.185547	-49.768719
3065.429688	-49.578655
3065.673828	-49.224564
3065.917969	-48.726456
3066.162109	-48.548672
3066.406250	-48.943264
3066.650391	-49.584526
3066.894531	-49.848507
3067.138672	-49.667648
3067.382813	-49.206390
3067.626953	-48.618580
3067.871094	-48.605289
3068.115234	-49.623871
3068.359375	-50.336056
3068.603516	-49.918766
3068.847656	-49.265694
3069.091797	-49.253613
3069.335938	-49.957447
3069.580078	-50.738716
3069.824219	-51.372852
3070.068359	-51.842407
3070.312500	-51.570015
3070.556641	-51.084026
3070.800781	-50.553165
3071.044922	-50.318928
3071.289063	-50.374943
3071.533203	-50.118191
3071.777344	-49.717495
3072.021484	-49.540215
3072.265625	-49.642822
3072.509766	-49.950176
3072.753906	-50.426929
3072.998047	-51.206104
3073.242188	-51.508598
3073.486328	-50.731243
3073.730469	-50.520920
3073.974609	-50.763077
3074.218750	-50.864658
3074.462891	-50.654045
3074.707031	-50.141106
3074.951172	-49.943081
3075.195313	-49.956532
3075.439453	-50.135910
3075.683594	-50.774826
3075.927734	-51.050499
3076.171875	-50.661491
3076.416016	-50.340160
3076.660156	-50.776768
3076.904297	-51.466896
3077.148438	-50.979034
3077.392578	-50.148399
3077.636719	-49.791988
3077.880859	-49.623203
3078.125000	-50.151661
3078.369141	-51.133564
3078.613281	-50.985329
3078.857422	-50.080540
3079.101563	-49.612152
3079.345703	-49.534283
3079.589844	-49.660831
3079.833984	-49.614460
3080.078125	-49.688488
3080.322266	-50.256535
3080.566406	-50.464096
3080.810547	-50.407566
3081.054688	-51.234760
3081.298828	-52.148830
3081.542969	-52.363976
3081.787109	-51.516781
3082.031250	-49.896976
3082.275391	-49.218830
3082.519531	-49.434212
3082.763672	-49.418823
3083.007813	-48.941395
3083.251953	-48.743549
3083.496094	-49.308826
3083.740234	-50.260361
3083.984375	-50.321236
3084.228516	-49.955681
3084.472656	-49.868824
3084.716797	-49.851353
3084.960938	-49.528835
3085.205078	-49.206852
3085.449219	-49.451088
3085.693359	-49.746777
3085.937500	-49.039722
3086.181641	-48.245045
3086.425781	-48.367554
3086.669922	-49.088638
3086.914063	-49.616386
3087.158203	-49.946087
3087.402344	-50.037849
3087.646484	-49.270138
3087.890625	-48.095108
3088.134766	-47.805359
3088.378906	-48.513943
3088.623047	-49.087910
3088.867188	-49.150440
3089.111328	-49.280880
3089.355469	-49.461441
3089.599609	-49.528797
3089.843750	-49.615120
3090.087891	-50.098984
3090.332031	-50.487808
3090.576172	-50.213947
3090.820313	-49.994766
3091.064453	-50.423851
3091.308594	-51.163013
3091.552734	-50.887501
3091.796875	-49.539246
3092.041016	-48.576569
3092.285156	-48.186447
3092.529297	-48.164936
3092.773438	-48.421265
3093.017578	-49.139980
3093.261719	-49.754063
3093.505859	-48.990238
3093.750000	-47.591850
3093.994141	-47.024422
3094.238281	-47.679802
3094.482422	-48.676243
3094.726563	-48.558140
3094.970703	-48.123379
3095.214844	-48.276352
3095.458984	-48.553310
3095.703125	-48.528236
3095.947266	-48.913712
3096.191406	-49.456230
3096.435547	-49.149513
3096.679688	-48.824310
3096.923828	-49.058609
3097.167969	-49.715160
3097.412109	-49.628147
3097.656250	-48.626747
3097.900391	-48.380863
3098.144531	-48.891205
3098.388672	-49.407310
3098.632813	-49.552677
3098.876953	-49.146740
3099.121094	-48.512634
3099.365234	-48.057526
3099.609375	-47.437450
3099.853516	-46.851372
3100.097656	-46.895664
3100.341797	-47.965034
3100.585938	-48.983032
3100.830078	-48.517700
3101.074219	-47.647144
3101.318359	-47.256195
3101.562500	-47.722641
3101.806641	-48.902771
3102.050781	-49.947529
3102.294922	-49.795261
3102.539063	-48.940979
3102.783203	-48.605026
3103.027344	-48.906036
3103.271484	-48.534966
3103.515625	-47.469162
3103.759766	-46.965469
3104.003906	-47.016949
3104.248047	-47.237358
3104.492188	-47.390774
3104.736328	-47.554813
3104.980469	-48.009960
3105.224609	-48.694977
3105.468750	-49.401928
3105.712891	-49.650558
3105.957031	-49.442139
3106.201172	-49.178612
3106.445313	-48.829330
3106.689453	-48.221626
3106.933594	-47.506676
3107.177734	-47.305698
3107.421875	-47.751717
3107.666016	-48.484825
3107.910156	-49.140697
3108.154297	-49.232407
3108.398438	-49.057060
3108.642578	-49.536488
3108.886719	-49.923046
3109.130859	-49.307571
3109.375000	-48.591892
3109.619141	-48.413906
3109.863281	-48.415867
3110.107422	-48.267281
3110.351563	-48.676567
3110.595703	-49.654739
3110.839844	-50.240540
3111.083984	-50.153732
3111.328125	-49.927837
3111.572266	-50.139996
3111.816406	-50.136246
3112.060547	-49.342396
3112.304688	-48.474640
3112.548828	-48.529175
3112.792969	-49.185921
3113.037109	-49.792770
3113.281250	-49.966011
3113.525391	-49.807076
3113.769531	-49.818043
3114.013672	-49.844395
3114.257813	-49.752571
3114.501953	-49.493481
3114.746094	-49.645885
3114.990234	-49.423176
3115.234375	-48.079685
3115.478516	-47.523140
3115.722656	-48.336266
3115.966797	-48.775005
3116.210938	-48.461700
3116.455078	-48.411514
3116.699219	-48.795834
3116.943359	-49.071835
3117.187500	-48.947834
3117.431641	-49.040291
3117.675781	-49.142899
3117.919922	-48.991554
3118.164063	-48.508091
3118.408203	-47.961475
3118.652344	-47.701134
3118.896484	-48.125420
3119.140625	-48.435650
3119.384766	-48.109291
3119.628906	-48.268085
3119.873047	-48.699162
3120.117188	-48.808006
3120.361328	-48.903275
3120.605469	-48.342342
3120.849609	-47.385605
3121.093750	-47.339439
3121.337891	-47.775711
3121.582031	-47.808521
3121.826172	-48.031693
3122.070313	-47.973286
3122.314453	-47.595680
3122.558594	-47.574108
3122.802734	-47.403206
3123.046875	-47.565510
3123.291016	-48.546024
3123.535156	-49.226299
3123.779297	-48.914024
3124.023438	-47.925465
3124.267578	-47.274334
3124.511719	-47.329269
3124.755859	-47.582649
3125.000000	-47.805271
3125.244141	-48.133369
3125.488281	-48.164436
3125.732422	-47.928196
3125.976563	-48.086861
3126.220703	-48.796349
3126.464844	-48.954300
3126.708984	-48.370209
3126.953125	-47.678486
3127.197266	-47.333038
3127.441406	-47.536900
3127.685547	-47.533520
3127.929688	-47.515415
3128.173828	-47.844044
3128.417969	-48.195892
3128.662109	-48.668350
3128.906250	-49.239689
3129.150391	-48.955215
3129.394531	-48.728710
3129.638672	-49.092392
3129.882813	-49.449528
3130.126953	-49.750713
3130.371094	-48.966522
3130.615234	-48.076836
3130.859375	-48.376766
3131.103516	-48.852543
3131.347656	-48.462517
3131.591797	-48.019299
3131.835938	-48.125389
3132.080078	-48.106140
3132.324219	-47.639671
3132.568359	-47.323055
3132.812500	-47.675507
3133.056641	-48.204483
3133.300781	-47.929859
3133.544922	-47.556622
3133.789063	-48.026997
3134.033203	-48.368198
3134.277344	-47.831654
3134.521484	-47.489590
3134.765625	-47.705963
3135.009766	-47.749138
3135.253906	-47.298431
3135.498047	-46.868286
3135.742188	-47.127136
3135.986328	-47.611004
3136.230469	-46.818714
3136.474609	-45.966290
3136.718750	-45.978550
3136.962891	-46.512802
3137.207031	-46.846741
3137.451172	-46.532787
3137.695313	-46.526016
3137.939453	-46.884838
3138.183594	-46.461708
3138.427734	-45.937366
3138.671875	-46.236767
3138.916016	-46.474903
3139.160156	-46.530708
3139.404297	-46.906994
3139.648438	-47.147671
3139.892578	-46.897060
3140.136719	-46.588402
3140.380859	-46.475620
3140.625000	-46.859665
3140.869141	-47.274380
3141.113281	-46.757900
3141.357422	-45.695366
3141.601563	-45.284554
3141.845703	-45.616928
3142.089844	-45.764088
3142.333984	-46.010048
3142.578125	-46.728886
3142.822266	-46.990124
3143.066406	-46.596954
3143.310547	-46.480671
3143.554688	-46.817104
3143.798828	-46.888954
3144.042969	-46.039780
3144.287109	-45.487659
3144.531250	-45.918694
3144.775391	-46.230255
3145.019531	-46.109238
3145.263672	-46.387928
3145.507813	-47.102722
3145.751953	-47.584026
3145.996094	-47.783405
3146.240234	-47.988991
3146.484375	-47.611382
3146.728516	-46.792900
3146.972656	-45.938461
3147.216797	-45.512909
3147.460938	-45.991581
3147.705078	-46.275322
3147.949219	-45.900944
3148.193359	-46.208218
3148.437500	-47.304096
3148.681641	-47.501373
3148.925781	-46.309093
3149.169922	-45.221622
3149.414063	-45.261074
3149.658203	-45.803612
3149.902344	-45.913784
3150.146484	-46.351402
3150.390625	-47.196228
3150.634766	-47.133324
3150.878906	-46.752918
3151.123047	-46.952900
3151.367188	-47.758274
3151.611328	-48.023212
3151.855469	-47.311962
3152.099609	-46.536808
3152.343750	-46.022369
3152.587891	-45.904072
3152.832031	-46.085686
3153.076172	-45.864410
3153.320313	-45.320984
3153.564453	-45.239944
3153.808594	-45.567284
3154.052734	-46.131725
3154.296875	-47.278309
3154.541016	-48.231434
3154.785156	-47.812843
3155.029297	-46.130447
3155.273438	-45.026188
3155.517578	-45.061901
3155.761719	-45.637344
3156.005859	-46.057987
3156.250000	-45.983635
3156.494141	-46.164143
3156.738281	-46.511700
3156.982422	-47.209118
3157.226563	-48.506348
3157.470703	-48.985184
3157.714844	-48.619095
3157.958984	-48.062111
3158.203125	-47.470360
3158.447266	-47.164112
3158.691406	-47.083149
3158.935547	-46.311325
3159.179688	-45.396606
3159.423828	-45.101147
3159.667969	-45.546371
3159.912109	-46.177059
3160.156250	-46.945618
3160.400391	-46.869106
3160.644531	-45.838493
3160.888672	-45.552837
3161.132813	-46.428242
3161.376953	-47.103218
3161.621094	-46.656822
3161.865234	-45.922092
3162.109375	-45.881413
3162.353516	-46.288971
3162.597656	-46.898792
3162.841797	-48.073170
3163.085938	-49.028843
3163.330078	-48.451939
3163.574219	-47.162636
3163.818359	-46.776295
3164.062500	-47.132198
3164.306641	-47.139751
3164.550781	-46.808723
3164.794922	-46.964954
3165.039063	-47.704582
3165.283203	-47.669998
3165.527344	-47.003593
3165.771484	-46.849823
3166.015625	-47.431095
3166.259766	-48.163269
3166.503906	-48.215130
3166.748047	-47.729748
3166.992188	-47.150276
3167.236328	-46.479763
3167.480469	-45.807812
3167.724609	-45.451363
3167.968750	-45.729877
3168.212891	-46.135342
3168.457031	-46.444542
3168.701172	-47.760544
3168.945313	-48.816254
3169.189453	-48.334831
3169.433594	-47.974457
3169.677734	-47.990009
3169.921875	-47.780998
3170.166016	-47.002831
3170.410156	-45.940216
3170.654297	-45.193428
3170.898438	-45.299076
3171.142578	-45.713745
3171.386719	-45.730160
3171.630859	-45.908470
3171.875000	-46.415356
3172.119141	-46.724369
3172.363281	-47.277046
3172.607422	-48.287369
3172.851563	-48.478184
3173.095703	-47.911774
3173.339844	-47.291412
3173.583984	-46.357010
3173.828125	-45.721909
3174.072266	-45.605087
3174.316406	-45.625412
3174.560547	-45.901428
3174.804688	-46.401920
3175.048828	-46.552292
3175.292969	-46.559269
3175.537109	-46.782890
3175.781250	-46.516354
3176.025391	-45.835781
3176.269531	-45.405773
3176.513672	-44.898048
3176.757813	-44.391712
3177.001953	-44.812225
3177.246094	-45.378227
3177.490234	-45.220852
3177.734375	-45.352474
3177.978516	-45.535595
3178.222656	-45.556316
3178.466797	-45.962803
3178.710938	-46.677391
3178.955078	-46.092457
3179.199219	-44.876495
3179.443359	-44.931423
3179.687500	-45.515213
3179.931641	-45.785839
3180.175781	-45.773521
3180.419922	-45.733261
3180.664063	-45.806335
3180.908203	-45.821964
3181.152344	-46.466583
3181.396484	-47.494350
3181.640625	-47.520885
3181.884766	-46.887417
3182.128906	-46.203552
3182.373047	-45.747520
3182.617188	-45.593212
3182.861328	-45.704510
3183.105469	-46.262756
3183.349609	-47.186768
3183.593750	-47.979893
3183.837891	-48.381897
3184.082031	-48.351692
3184.326172	-48.023724
3184.570313	-47.228855
3184.814453	-45.584778
3185.058594	-44.374325
3185.302734	-44.182919
3185.546875	-44.468056
3185.791016	-44.820469
3186.035156	-45.057018
3186.279297	-45.473106
3186.523438	-46.091549
3186.767578	-46.635563
3187.011719	-46.868328
3187.255859	-46.878563
3187.500000	-46.902981
3187.744141	-46.840996
3187.988281	-46.652859
3188.232422	-46.649704
3188.476563	-46.580978
3188.720703	-46.349747
3188.964844	-46.520634
3189.208984	-47.430702
3189.453125	-47.532291
3189.697266	-47.015743
3189.941406	-46.645462
3190.185547	-46.836292
3190.429688	-46.474693
3190.673828	-44.583351
3190.917969	-43.612568
3191.162109	-43.968628
3191.406250	-44.636902
3191.650391	-45.629028
3191.894531	-47.044952
3192.138672	-47.944206
3192.382813	-47.828003
3192.626953	-46.998222
3192.871094	-46.394958
3193.115234	-46.237347
3193.359375	-46.025024
3193.603516	-46.200802
3193.847656	-46.504757
3194.091797	-46.693886
3194.335938	-47.022827
3194.580078	-46.750168
3194.824219	-46.127327
3195.068359	-46.603615
3195.312500	-47.133701
3195.556641	-47.318279
3195.800781	-47.144695
3196.044922	-47.483711
3196.289063	-47.643791
3196.533203	-46.006138
3196.777344	-45.135330
3197.021484	-45.850914
3197.265625	-46.460857
3197.509766	-46.490658
3197.753906	-46.669941
3197.998047	-47.410721
3198.242188	-48.143856
3198.486328	-47.408661
3198.730469	-46.425888
3198.974609	-46.295189
3199.218750	-46.468540
3199.462891	-46.993534
3199.707031	-47.502907
3199.951172	-47.812077
3200.195313	-48.204117
3200.439453	-48.284538
3200.683594	-48.351353
3200.927734	-48.432518
3201.171875	-47.929752
3201.416016	-47.527557
3201.660156	-47.311020
3201.904297	-47.256359
3202.148438	-47.568195
3202.392578	-46.790565
3202.636719	-46.134296
3202.880859	-46.489948
3203.125000	-46.725101
3203.369141	-46.940487
3203.613281	-47.558990
3203.857422	-48.331402
3204.101563	-48.640991
3204.345703	-47.982738
3204.589844	-46.793377
3204.833984	-45.975056
3205.078125	-45.776615
3205.322266	-45.786583
3205.566406	-45.535358
3205.810547	-45.449883
3206.054688	-45.790047
3206.298828	-46.494286
3206.542969	-47.242561
3206.787109	-47.193657
3207.031250	-46.178761
3207.275391	-45.358925
3207.519531	-45.486217
3207.763672	-46.391891
3208.007813	-47.096970
3208.251953	-46.889057
3208.496094	-46.209663
3208.740234	-45.765678
3208.984375	-45.890488
3209.228516	-45.942394
3209.472656	-45.704983
3209.716797	-45.541035
3209.960938	-45.303059
3210.205078	-44.941071
3210.449219	-44.909573
3210.693359	-45.281143
3210.937500	-45.511616
3211.181641	-45.321854
3211.425781	-45.160961
3211.669922	-45.685299
3211.914063	-46.017056
3212.158203	-45.761154
3212.402344	-45.793411
3212.646484	-45.974964
3212.890625	-45.784790
3213.134766	-45.323093
3213.378906	-45.476276
3213.623047	-46.483936
3213.867188	-47.219643
3214.111328	-46.901680
3214.355469	-46.021374
3214.599609	-45.657829
3214.843750	-45.786469
3215.087891	-45.753803
3215.332031	-46.112335
3215.576172	-46.794140
3215.820313	-46.990757
3216.064453	-46.750259
3216.308594	-46.529785
3216.552734	-46.563442
3216.796875	-46.697262
3217.041016	-46.479778
3217.285156	-46.027344
3217.529297	-45.860847
3217.773438	-46.136806
3218.017578	-46.672989
3218.261719	-47.017723
3218.505859	-47.011879
3218.750000	-46.779129
3218.994141	-46.419552
3219.238281	-46.611534
3219.482422	-47.688087
3219.726563	-47.829350
3219.970703	-46.913441
3220.214844	-46.729160
3220.458984	-47.519444
3220.703125	-48.021088
3220.947266	-47.717987
3221.191406	-47.718872
3221.435547	-47.970356
3221.679688	-47.327419
3221.923828	-46.617271
3222.167969	-46.611397
3222.412109	-46.556568
3222.656250	-46.022743
3222.900391	-45.808125
3223.144531	-46.116295
3223.388672	-46.401569
3223.632813	-46.143272
3223.876953	-45.754307
3224.121094	-46.043217
3224.365234	-46.436993
3224.609375	-46.141216
3224.853516	-45.708057
3225.097656	-46.139061
3225.341797	-46.900681
3225.585938	-46.181709
3225.830078	-45.075230
3226.074219	-45.251816
3226.318359	-46.241943
3226.562500	-46.614372
3226.806641	-46.223137
3227.050781	-46.017941
3227.294922	-45.938446
3227.539063	-45.150589
3227.783203	-44.565323
3228.027344	-45.211369
3228.271484	-46.264091
3228.515625	-46.357079
3228.759766	-45.796627
3229.003906	-45.749962
3229.248047	-46.435055
3229.492188	-46.751785
3229.736328	-46.525043
3229.980469	-46.826618
3230.224609	-47.472412
3230.468750	-47.363823
3230.712891	-46.522377
3230.957031	-46.257957
3231.201172	-46.324841
3231.445313	-45.758579
3231.689453	-45.149784
3231.933594	-45.669868
3232.177734	-46.813686
3232.421875	-46.883759
3232.666016	-46.191822
3232.910156	-46.207417
3233.154297	-46.584522
3233.398438	-46.268169
3233.642578	-45.974804
3233.886719	-46.237797
3234.130859	-46.732887
3234.375000	-47.130024
3234.619141	-47.408604
3234.863281	-47.914005
3235.107422	-47.969555
3235.351563	-47.076107
3235.595703	-46.411510
3235.839844	-46.856564
3236.083984	-47.578022
3236.328125	-47.463066
3236.572266	-46.723209
3236.816406	-46.274097
3237.060547	-46.043880
3237.304688	-45.703514
3237.548828	-45.768341
3237.792969	-46.719967
3238.037109	-47.879898
3238.281250	-48.279152
3238.525391	-48.019836
3238.769531	-47.653641
3239.013672	-47.097958
3239.257813	-46.300426
3239.501953	-46.286995
3239.746094	-47.164780
3239.990234	-47.498192
3240.234375	-47.169857
3240.478516	-47.154373
3240.722656	-47.237659
3240.966797	-46.787197
3241.210938	-46.086437
3241.455078	-46.467571
3241.699219	-47.767868
3241.943359	-48.490013
3242.187500	-48.931240
3242.431641	-49.271919
3242.675781	-48.850636
3242.919922	-47.503441
3243.164063	-45.890549
3243.408203	-45.574776
3243.652344	-46.717152
3243.896484	-47.602451
3244.140625	-47.819164
3244.384766	-48.032272
3244.628906	-48.225262
3244.873047	-47.772186
3245.117188	-46.689217
3245.361328	-46.696598
3245.605469	-48.232941
3245.849609	-49.445015
3246.093750	-49.027760
3246.337891	-48.403446
3246.582031	-47.759136
3246.826172	-46.821701
3247.070313	-46.475937
3247.314453	-47.358646
3247.558594	-48.589264
3247.802734	-48.289402
3248.046875	-47.706272
3248.291016	-47.613571
3248.535156	-47.990017
3248.779297	-47.967819
3249.023438	-46.919907
3249.267578	-46.245205
3249.511719	-46.568775
3249.755859	-47.292690
3250.000000	-47.597664
3250.244141	-47.477749
3250.488281	-47.555904
3250.732422	-47.227573
